linux_symbol	kind	linux_source	rust_symbol	rust_path	rust_visibility	rust_parity	status	notes
mm_flags_set	inline	vendor/linux/include/linux/mm.h	mm_flags_set	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mm_flags_test	inline	vendor/linux/include/linux/mm.h	mm_flags_test	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mm_flags_test_and_clear	inline	vendor/linux/include/linux/mm.h	mm_flags_test_and_clear	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mm_flags_test_and_set	inline	vendor/linux/include/linux/mm.h	mm_flags_test_and_set	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mm_get_unmapped_area	export	vendor/linux/mm/mmap.c	mm_get_unmapped_area	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_has_notifiers	inline	vendor/linux/include/linux/mmu_notifier.h	mm_has_notifiers	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mm_inc_nr_pmds	inline	vendor/linux/include/linux/mm.h	mm_inc_nr_pmds	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_inc_nr_ptes	inline	vendor/linux/include/linux/mm.h	mm_inc_nr_ptes	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_inc_nr_puds	inline	vendor/linux/include/linux/mm.h	mm_inc_nr_puds	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_init_cid	prototype	vendor/linux/include/linux/mm_types.h	mm_init_cid	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mm_init_cpumask	inline	vendor/linux/include/linux/mm_types.h	mm_init_cpumask	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mm_ksm_zero_pages	inline	vendor/linux/include/linux/ksm.h	mm_ksm_zero_pages	src/mm/ksm.rs	pub	complete	complete	exact name exists in a complete parity file
mm_lock_seqcount_begin	inline	vendor/linux/include/linux/mmap_lock.h	mm_lock_seqcount_begin	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mm_lock_seqcount_end	inline	vendor/linux/include/linux/mmap_lock.h	mm_lock_seqcount_end	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mm_lock_seqcount_init	inline	vendor/linux/include/linux/mmap_lock.h	mm_lock_seqcount_init	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mm_pgtables_bytes	inline	vendor/linux/include/linux/mm.h	mm_pgtables_bytes	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_pgtables_bytes_init	inline	vendor/linux/include/linux/mm.h	mm_pgtables_bytes_init	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_populate	inline	vendor/linux/include/linux/mm.h	mm_populate	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_put_huge_zero_folio	prototype	vendor/linux/include/linux/huge_mm.h	mm_put_huge_zero_folio	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
mm_take_all_locks	prototype	vendor/linux/include/linux/mm.h	mm_take_all_locks	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_tlb_flush_nested	inline	vendor/linux/include/linux/mm_inline.h	mm_tlb_flush_nested	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
mm_tlb_flush_pending	inline	vendor/linux/include/linux/mm_inline.h	mm_tlb_flush_pending	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
mm_trace_rss_stat	prototype	vendor/linux/include/linux/mm.h	mm_trace_rss_stat	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mm_untag_mask	inline	vendor/linux/include/linux/mmu_context.h	mm_untag_mask	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_complete	export	vendor/linux/mm/util.c	mmap_action_complete	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_ioremap	inline	vendor/linux/include/linux/mm.h	mmap_action_ioremap	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_ioremap_full	inline	vendor/linux/include/linux/mm.h	mmap_action_ioremap_full	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_map_kernel_pages	inline	vendor/linux/include/linux/mm.h	mmap_action_map_kernel_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_map_kernel_pages_full	inline	vendor/linux/include/linux/mm.h	mmap_action_map_kernel_pages_full	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_prepare	export	vendor/linux/mm/util.c;vendor/linux/include/linux/mm.h	mmap_action_prepare	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_remap	inline	vendor/linux/include/linux/mm.h	mmap_action_remap	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_remap_full	inline	vendor/linux/include/linux/mm.h	mmap_action_remap_full	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_action_simple_ioremap	inline	vendor/linux/include/linux/mm.h	mmap_action_simple_ioremap	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_assert_locked	inline	vendor/linux/include/linux/mmap_lock.h	mmap_assert_locked	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_assert_write_locked	inline	vendor/linux/include/linux/mmap_lock.h	mmap_assert_write_locked	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_init	prototype	vendor/linux/include/linux/mm.h	mmap_init	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_lock_is_contended	inline	vendor/linux/include/linux/mmap_lock.h	mmap_lock_is_contended	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_lock_speculate_retry	inline	vendor/linux/include/linux/mmap_lock.h	mmap_lock_speculate_retry	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_lock_speculate_try_begin	inline	vendor/linux/include/linux/mmap_lock.h	mmap_lock_speculate_try_begin	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_pgoff	syscall	vendor/linux/mm/mmap.c;vendor/linux/mm/nommu.c	mmap_pgoff	src/mm/syscalls.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_read_lock	inline	vendor/linux/include/linux/mmap_lock.h	mmap_read_lock	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_read_lock_killable	inline	vendor/linux/include/linux/mmap_lock.h	mmap_read_lock_killable	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_read_trylock	inline	vendor/linux/include/linux/mmap_lock.h	mmap_read_trylock	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_read_unlock	inline	vendor/linux/include/linux/mmap_lock.h	mmap_read_unlock	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_read_unlock_non_owner	inline	vendor/linux/include/linux/mmap_lock.h	mmap_read_unlock_non_owner	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_write_downgrade	inline	vendor/linux/include/linux/mmap_lock.h	mmap_write_downgrade	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_write_lock	inline	vendor/linux/include/linux/mmap_lock.h	mmap_write_lock	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_write_lock_killable	inline	vendor/linux/include/linux/mmap_lock.h	mmap_write_lock_killable	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_write_lock_nested	inline	vendor/linux/include/linux/mmap_lock.h	mmap_write_lock_nested	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
mmap_write_unlock	inline	vendor/linux/include/linux/mmap_lock.h	mmap_write_unlock	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
mmf_init_legacy_flags	inline	vendor/linux/include/linux/mm_types.h	mmf_init_legacy_flags	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
mmio_trace_mapping	prototype	vendor/linux/include/linux/mmiotrace.h	mmio_trace_mapping	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmio_trace_printk	prototype	vendor/linux/include/linux/mmiotrace.h	mmio_trace_printk	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmio_trace_rw	prototype	vendor/linux/include/linux/mmiotrace.h	mmio_trace_rw	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmiotrace_ioremap	prototype	vendor/linux/include/linux/mmiotrace.h	mmiotrace_ioremap	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmiotrace_iounmap	prototype	vendor/linux/include/linux/mmiotrace.h	mmiotrace_iounmap	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
mmiotrace_printk	prototype	vendor/linux/include/linux/mmiotrace.h	mmiotrace_printk	src/arch/x86/mm/mmio_mod.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_interval_notifier_insert	export	vendor/linux/mm/mmu_notifier.c	mmu_interval_notifier_insert	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_interval_notifier_insert_locked	export	vendor/linux/mm/mmu_notifier.c	mmu_interval_notifier_insert_locked	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_interval_notifier_remove	export	vendor/linux/mm/mmu_notifier.c;vendor/linux/include/linux/mmu_notifier.h	mmu_interval_notifier_remove	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_interval_read_begin	export	vendor/linux/mm/mmu_notifier.c	mmu_interval_read_begin	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_arch_invalidate_secondary_tlbs	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_arch_invalidate_secondary_tlbs	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_clear_flush_young	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_clear_flush_young	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_clear_young	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_clear_young	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_get_locked	export	vendor/linux/mm/mmu_notifier.c	mmu_notifier_get_locked	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_put	export	vendor/linux/mm/mmu_notifier.c;vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_put	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_range_init	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_range_init	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_range_init_owner	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_range_init_owner	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_register	export	vendor/linux/mm/mmu_notifier.c;vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_register	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_release	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_release	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_subscriptions_destroy	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_subscriptions_destroy	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_subscriptions_init	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_subscriptions_init	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_synchronize	export	vendor/linux/mm/mmu_notifier.c;vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_synchronize	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_test_young	inline	vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_test_young	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
mmu_notifier_unregister	export	vendor/linux/mm/mmu_notifier.c;vendor/linux/include/linux/mmu_notifier.h	mmu_notifier_unregister	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
mod_mthp_stat	inline	vendor/linux/include/linux/huge_mm.h	mod_mthp_stat	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
mod_node_page_state	export	vendor/linux/mm/vmstat.c	mod_node_page_state	src/mm/vmstat.rs	pub	complete	complete	exact name exists in a complete parity file
mod_zone_page_state	export	vendor/linux/mm/vmstat.c	mod_zone_page_state	src/mm/vmstat.rs	pub	complete	complete	exact name exists in a complete parity file
movable_only_nodes	inline	vendor/linux/include/linux/mmzone.h	movable_only_nodes	src/mm/zone.rs	pub	complete	complete	exact name exists in a complete parity file
movable_zone	export	vendor/linux/mm/page_alloc.c	movable_zone	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
move_hugetlb_page_tables	inline	vendor/linux/include/linux/hugetlb.h	move_hugetlb_page_tables	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
move_hugetlb_state	prototype	vendor/linux/include/linux/hugetlb.h	move_hugetlb_state	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
move_pages	syscall	vendor/linux/mm/migrate.c	move_pages	src/mm/migration.rs	pub	complete	complete	exact name exists in a complete parity file
mpol_cond_put	inline	vendor/linux/include/linux/mempolicy.h	mpol_cond_put	src/mm/mempolicy.rs	pub	complete	complete	exact name exists in a complete parity file
mpol_dup	inline	vendor/linux/include/linux/mempolicy.h	mpol_dup	src/mm/mempolicy.rs	pub	complete	complete	exact name exists in a complete parity file
mpol_equal	inline	vendor/linux/include/linux/mempolicy.h	mpol_equal	src/mm/mempolicy.rs	pub	complete	complete	exact name exists in a complete parity file
mpol_free_shared_policy	export	vendor/linux/mm/mempolicy.c;vendor/linux/include/linux/mempolicy.h	mpol_free_shared_policy	src/mm/mempolicy.rs	pub	complete	complete	exact name exists in a complete parity file
mpol_get	inline	vendor/linux/include/linux/mempolicy.h	mpol_get	src/mm/mempolicy.rs	pub	complete	complete	exact name exists in a complete parity file
